"seqID","rmax","topt","ctmin","ctmax","e","eh","q10","thermal_safety_margin","thermal_tolerance","breadth","skewness","model_name","Domain","Phylum","Class","Order","Family","Genus","Species","temperature_of_isolation","Area","Site_initials","metric","Seasonality","MMTR_sd","MAT","MATR","MMTR","MATmax","MMTmax","MATmin","MMTmin","MATmax_sd","MATmin_sd","Isothermality","Site","Climate profile","Annual_precipitation","Precipitation_seasonality","MAPmax","MAPmin","GC%","Total length","subopt_slope","superopt_slope"
"55",0.721726969203127,25.976,8.723,43.229,0,1.18203963154031,0,17.253,34.506,9.416,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E fluorescens_G",15,"Bay","P","rate",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,60.05,6187987,0.041831969466361,-0.041831969466361
"56",0.658439460699423,26.058,8.447,43.668,0,1.00221822912961,0,17.61,35.221,9.611,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Bay","P","rate",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,59.1,6340489,0.037387965515838,-0.037390088625748
"57",0.853183105860383,25.006,6.991,43.02,0,1.15848287233116,0,18.014,36.029,9.832,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002843605",15,"Bay","P","rate",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,60.8,6513947,0.0473595951074318,-0.047362224151237
"59",0.648821424491023,25.238,7.926,42.549,0,1.47734645339024,0,17.311,34.623,9.459,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Serratia_J","Serratia_J quinivorans",15,"Bay","P","rate",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,55.21,5277702,0.0374781321910249,-0.0374802971804646
"60",0.694933791515362,23.449,2.933,43.964,0,1.34229910131003,0,20.515,41.031,11.231,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","J","rate",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,59.8,5975621,0.0338727720567051,-0.0338744231789111
"61",0.960860857103143,23.545,5.869,41.221,0,1.67041006279333,0,17.676,35.352,9.687,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E seleniipraecipitans",25,"Bay","J","rate",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,61.62,4406510,0.0543596321058578,-0.0543596321058578
"63",0.542402774514842,21.996,-3.944,47.936,0,0.502673164046045,0,25.94,51.88,14.075,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Acinetobacter calcoaceticus",25,"Bay","J","rate",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,38.5,4050276,0.0209098987862314,-0.0209098987862314
"64",0.533886204522175,25.321,8.233,42.409,0,1.42862331766605,0,17.088,34.176,9.346,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E fluorescens_G",25,"Bay","J","rate",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,59.96,6254002,0.0312433406204456,-0.0312433406204456
"65",0.367517825257032,23.312,0.0559999999999974,46.567,0,1.08157943248586,0,23.255,46.511,12.707,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E shirazensis",25,"Bay","J","rate",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,61.91,5173871,0.0158031400609319,-0.0158038196197391
"66",0.71985223947324,23.606,4.401,42.811,0,1.28145442902592,0,19.205,38.41,10.51,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E shirazensis",25,"Bay","J","rate",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,61.97,5071127,0.0374825430603093,-0.0374825430603093
"67",0.753250842495663,16.862,-7.093,40.816,0,0.953558881054544,0,23.954,47.909,8.4,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","J","rate",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,60.29,6081011,0.0314444100394766,-0.0314457227392362
"68",0.627589694787346,28.324,2.743,53.906,0.214683253513236,0.893579389093567,1.32469780989486,25.582,51.163,13.976,-0.678896135580332,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp001984065",25,"Bay","J","rate",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,60.42,6732001,0.0245334308583459,-0.0245324718468981
"69",0.687784594951096,19.675,-2.506,41.856,0,0.850963285208166,0,22.181,44.362,10.736,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp003851685",25,"Bay","J","rate",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,60.73,5985341,0.0310078262905683,-0.0310078262905683
"70",0.478197084760923,24.354,5.424,43.283,0,1.35969150890851,0,18.929,37.859,10.354,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","J","rate",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,60.31,6072132,0.0252613356978829,-0.0252626702287983
"71",0.719345553189921,23.971,4.696,43.247,0,1.32521608688114,0,19.276,38.551,10.52,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","J","rate",715.135157089093,3.39091988539475,18.9919945272543,39.822,13.3560833333333,43,26.8227083333333,3.178,13.466625,9.7690587842505,6.34725910229779,33.539458925552,"Jepson Prairie","Hot stable",454.142,3696.476858,282.51,0,60.26,6090507,0.0373201324612151,-0.0373181963680183
"72",0.676930927217788,22.078,-5.748,49.903,0,0.53215037874809,0,27.825,55.651,14.672,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","QR","rate",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,60.1,5654300,0.0243272812196431,-0.0243281555154641
"73",0.592917677052585,20.962,-0.253999999999998,42.178,0,0.796839425997356,0,21.216,42.432,11.58,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E shirazensis",25,"Bay","QR","rate",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,61.77,5224557,0.0279467230888285,-0.0279467230888285
"74",0.758527251939272,25.271,4.547,45.995,0,1.05385110942121,0,20.724,41.448,11.323,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764265",25,"Bay","QR","rate",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,60.45,6686755,0.0366013921993472,-0.0366013921993472
"75",0.9063253501349,31.349,12.675,50.022,0.504360662344423,0.986280333041905,1.95744505426071,18.673,37.347,10.213,-0.481919670697482,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E fluorescens_BG",25,"Bay","QR","rate",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,59.34,5659138,0.0485340767984845,-0.0485366759564559
"78",1.14264299404302,21.856,1.128,42.585,0,0.793678060475227,0,20.729,41.457,11.317,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","QR","rate",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,59.83,5782607,0.0551255786396671,-0.0551229192938888
"80",0.762974160498391,22.638,4.028,41.249,0,0.842906899020068,0,18.611,37.221,10.181,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","QR","rate",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,59.96,5864300,0.0409980741804616,-0.0409958712857123
"82",0.718381924432336,27.382,3.255,51.509,0,0.586393783310192,0,24.127,48.254,13.189,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","QR","rate",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,60.83,5911358,0.0297750207001424,-0.0297750207001424
"83",0.60329320345817,22.821,6.424,39.218,0,0.931306500455375,0,16.397,32.794,8.956,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","QR","rate",952.839348727993,5.12058986245278,21.6727287327151,49.956,19.9221333333333,51.59,32.7491666666667,1.634,12.8270333333333,12.5018491231168,7.74440653253966,39.8793605039101,"Quail Ridge","Hot variable",602.291,5044.004692,435.86,0,60.84,5911809,0.0367929013513551,-0.0367929013513551
"84",0.662454898335892,24.627,5.434,43.821,0,1.25178854909119,0,19.194,38.387,10.499,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","M","rate",803.896535580864,2.75745090239664,18.9795917698631,40.786,13.4634523809524,43.33,26.2285714285714,2.544,12.765119047619,9.27213277123266,7.16336482893367,33.0099847520041,"McLaughlin","Hot stable",825.463,6810.513893,529.12,0,60.96,5703032,0.034515443043604,-0.0345136448023284
"85",0.476764116165015,24.543,2.695,46.392,0,0.696410118787665,0,21.849,43.697,11.957,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","M","rate",803.896535580864,2.75745090239664,18.9795917698631,40.786,13.4634523809524,43.33,26.2285714285714,2.544,12.765119047619,9.27213277123266,7.16336482893367,33.0099847520041,"McLaughlin","Hot stable",825.463,6810.513893,529.12,0,60.96,5702402,0.0218218654414599,-0.0218208666833729
"86",1.18430992051387,24.656,3.281,46.03,0,0.636486659778835,0,21.374,42.749,11.685,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","M","rate",803.896535580864,2.75745090239664,18.9795917698631,40.786,13.4634523809524,43.33,26.2285714285714,2.544,12.765119047619,9.27213277123266,7.16336482893367,33.0099847520041,"McLaughlin","Hot stable",825.463,6810.513893,529.12,0,58.74,6283611,0.0554063120708243,-0.0554089043002653
"89",0.781846617454449,22.806,3.394,42.217,0,0.824629303680682,0,19.411,38.823,10.601,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","M","rate",803.896535580864,2.75745090239664,18.9795917698631,40.786,13.4634523809524,43.33,26.2285714285714,2.544,12.765119047619,9.27213277123266,7.16336482893367,33.0099847520041,"McLaughlin","Hot stable",825.463,6810.513893,529.12,0,60.14,5701059,0.0402764587602745,-0.0402785336898897
"90",0.567007692788461,28.937,5.689,52.185,0.327617182430944,1.055973872095,1.54631041154692,23.248,46.496,12.69,-0.728356689664056,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E kilonensis",25,"Bay","M","rate",803.896535580864,2.75745090239664,18.9795917698631,40.786,13.4634523809524,43.33,26.2285714285714,2.544,12.765119047619,9.27213277123266,7.16336482893367,33.0099847520041,"McLaughlin","Hot stable",825.463,6810.513893,529.12,0,60.93,6538802,0.0243895256705291,-0.0243895256705291
"91",0.486187271311015,22.009,-3.841,47.858,0,0.615265749159075,0,25.849,51.699,14.063,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","M","rate",803.896535580864,2.75745090239664,18.9795917698631,40.786,13.4634523809524,43.33,26.2285714285714,2.544,12.765119047619,9.27213277123266,7.16336482893367,33.0099847520041,"McLaughlin","Hot stable",825.463,6810.513893,529.12,0,60.25,6068428,0.0188080182325344,-0.0188087458435922
"94",0.652645230650627,27.319,-1.956,56.593,0,0.440208348621464,0,29.274,58.549,15.99,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E edaphica",25,"Bay","B","rate",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,58.76,11169374,0.0222936030965201,-0.0222943646461238
"95",0.660637230250622,18.852,-3.646,41.351,0,0.887371149101352,0,22.499,44.997,9.994,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764645",25,"Bay","B","rate",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,59.25,6330989,0.0293642648346796,-0.0293629596982365
"96",0.409426265630952,25.204,-16.486,66.894,0,0.33489046508512,0,41.69,83.38,21.583,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764645",25,"Bay","B","rate",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,59.29,6079305,0.00982073076591394,-0.00982073076591394
"97",0.92029595155608,22.394,7.65,37.138,0,1.13841337750214,0,14.744,29.488,8.082,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","B","rate",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,60.29,6683766,0.0624183363779219,-0.0624183363779219
"98",0.570492493545466,24.181,2.794,45.568,0,1.24891832683464,0,21.387,42.774,11.678,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,25,"Bay","B","rate",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,59.23,6656003,0.0266747320122255,-0.0266747320122255
"99",0.599457786456031,19.61,-4.83,44.049,0,0.752634035191419,0,24.439,48.879,11.29,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E paracarnis",25,"Bay","B","rate",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,59.86,5954965,0.0245277326700504,-0.0245287363008319
"100",0.792616758870388,30.747,11.848,49.646,0.553208595865925,1.21468131803512,2.09390286884397,18.899,37.798,10.326,-0.661472722169196,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B","rate",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,56.91,4604797,0.0419396136764055,-0.0419396136764055
"101",0.946380333961086,31.933,14.78,49.087,0.275447632439753,1.05361564301629,1.4515887232913,17.154,34.307,9.363,-0.778168010576537,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp009764645",25,"Bay","B","rate",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,59.22,6319954,0.0551728755297083,-0.0551696592025817
"102",1.00041659170795,31.447,14.972,47.922,0.468965813218247,1.42441851309364,1.86271494744451,16.475,32.95,9.032,-0.955452699875392,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","UBA7405","UBA7405 sp002469605",25,"Bay","B","rate",361.343704295491,1.37798271591651,13.9218645890257,27.3,12.0775,27.3,20.059375,0,7.981875,4.12335094374941,4.02268050055861,44.2399267399267,"Bodega","Cold stable",781.287,5840.866166,472.48,0,56.9,4605564,0.0607233136089803,-0.0607233136089803
"103",0.976931855827944,22.6,4.531,40.669,0,0.852522436229457,0,18.069,36.138,9.892,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Buttiauxella","Buttiauxella davisae_A",25,"Bay","P","rate",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,53.88,4952236,0.0540667361684622,-0.0540667361684622
"104",0.627796420853381,24.496,7.672,41.321,0,1.31529871726653,0,16.825,33.649,9.232,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002878485",25,"Bay","P","rate",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,60.13,6413803,0.0373155266793498,-0.0373133088174372
"106",0.640074895015593,23.865,5.381,42.349,0,1.60568866146939,0,18.484,36.968,10.091,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P","rate",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,60.67,6354388,0.0346285920263792,-0.0346285920263792
"107",0.582938241260308,19.349,-5.204,43.903,0,0.720463286452709,0,24.554,49.107,11.059,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp002980155",25,"Bay","P","rate",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,60.67,6354778,0.0237420372769237,-0.0237410703453738
"108",0.430984125616909,24.319,3.825,44.813,0,1.40285919710177,0,20.494,40.988,11.202,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E edaphica",25,"Bay","P","rate",350.860278656857,0.449009410021076,13.1830690263973,16.286,5.10191666666667,21.78,15.62375,5.494,10.5218333333333,3.48432865781232,3.73557827042785,31.3270088828851,"Point Reyes","Cold stable",931.663,7586.705926,563.18,0,60.13,6504976,0.0210297709386605,-0.0210297709386605
"141",0.653468685879113,24.07,3.82,44.319,0,1.14099000896765,0,20.249,40.499,11.053,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas",NA,15,"Sierras","W","rate",878.106767977053,6.62465039416759,3.72997453836007,63.16,36.9024583333333,43.2,26.5604583333333,-19.96,-10.342,12.3358156459296,7.18459930806105,58.4269447962846,"White Mountain","Cold variable",131.682,770.7204333,148.04,0,59.18,4518988,0.0322700585619315,-0.0322716522237697
"142",0.716024698727737,24.613,6.508,42.719,0,1.5529324459157,0,18.106,36.211,9.909,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas",NA,15,"Sierras","W","rate",878.106767977053,6.62465039416759,3.72997453836007,63.16,36.9024583333333,43.2,26.5604583333333,-19.96,-10.342,12.3358156459296,7.18459930806105,58.4269447962846,"White Mountain","Cold variable",131.682,770.7204333,148.04,0,59.18,4519903,0.039548450633954,-0.0395462663607499
"144",0.585808899838997,22.452,-0.430999999999997,45.334,0,0.642392451014133,0,22.882,45.765,12.519,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","W","rate",878.106767977053,6.62465039416759,3.72997453836007,63.16,36.9024583333333,43.2,26.5604583333333,-19.96,-10.342,12.3358156459296,7.18459930806105,58.4269447962846,"White Mountain","Cold variable",131.682,770.7204333,148.04,0,60.08,5092518,0.0256001791652754,-0.0256012979564285
"145",0.506131234009603,26.526,10.232,42.82,0,1.17545397946777,0,16.294,32.588,8.94,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","W","rate",878.106767977053,6.62465039416759,3.72997453836007,63.16,36.9024583333333,43.2,26.5604583333333,-19.96,-10.342,12.3358156459296,7.18459930806105,58.4269447962846,"White Mountain","Cold variable",131.682,770.7204333,148.04,0,60.08,5094419,0.031062429974813,-0.031062429974813
"146",0.389998293137164,22.227,-2.762,47.217,0,0.542747570594573,0,24.99,49.979,13.646,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","W","rate",878.106767977053,6.62465039416759,3.72997453836007,63.16,36.9024583333333,43.2,26.5604583333333,-19.96,-10.342,12.3358156459296,7.18459930806105,58.4269447962846,"White Mountain","Cold variable",131.682,770.7204333,148.04,0,60.18,4960484,0.015606798716922,-0.0156061741951646
"147",0.585233134015093,25.29,8.215,42.365,0,1.1091133766902,0,17.075,34.15,9.336,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","W","rate",878.106767977053,6.62465039416759,3.72997453836007,63.16,36.9024583333333,43.2,26.5604583333333,-19.96,-10.342,12.3358156459296,7.18459930806105,58.4269447962846,"White Mountain","Cold variable",131.682,770.7204333,148.04,0,60.08,5092380,0.0342742684635486,-0.0342742684635486
"148",0.776780367831076,18.924,-2.03,39.878,0,1.01560467490056,0,20.954,41.908,9.643,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E","Pseudomonas_E sp012935755",15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,59.75,6874345,0.0370707439071813,-0.0370707439071813
"149",0.937057281474172,23.869,1.072,46.666,0,1.02137810450544,0,22.797,45.594,12.445,0,"model average","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA,15,"Sierras","S","rate",925.997056708761,7.77846259026206,11.2878606063651,59.31,25.7524223333333,46.1,26.1615,-13.21,0.409077666666667,13.6358050487579,6.29129382540128,43.4200342831451,"SNARL","Cold variable",358.009,2285.278729,282.69,0,60.64,6232833,0.0411044120486982,-0.0411044120486982
